sample_id,cell_id,channel,crop_path,label,confidence,notes,annotated_at,top_genes
901,aclcjigi-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/aclcjigi-1.tif,,,,,"VIM, CXCR4, PTEN, HLA-DRA, CD68"
902,adjcfoib-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/adjcfoib-1.tif,,,,,"PPARG, CSF2RA, TCL1A, CCR7, BASP1"
903,adkdofah-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/adkdofah-1.tif,,,,,"PTGDS, VIM, CXCR4, IRF8, PTPRC"
904,aepcoele-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/aepcoele-1.tif,,,,,"GZMB, HLA-DRA, VIM, PTPRC, CD4"
905,afbiface-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/afbiface-1.tif,,,,,"VIM, TNC, MYLK, CFHR1, TRAC"
906,agcahiek-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/agcahiek-1.tif,,,,,"VIM, CXCL6, HLA-DRA, BASP1, MET"
907,ajnookep-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ajnookep-1.tif,,,,,"CCL5, PTPRC, VIM, CD8A, GZMK"
908,aknejegc-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/aknejegc-1.tif,,,,,"VIM, HLA-DRA, KRT18, ACTA2, KLRC1"
909,angmompg-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/angmompg-1.tif,,,,,"TNC, GZMB, HLA-DRA, MPEG1, VCAN"
910,anlmafgc-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/anlmafgc-1.tif,,,,,"GZMB, VIM, HLA-DRA, MPEG1, CXCR4"
911,anmokkkh-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/anmokkkh-1.tif,,,,,"HLA-DRA, GPR183, MS4A1, VIM, GZMB"
912,apokmcfp-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/apokmcfp-1.tif,,,,,"VIM, CXCL6, PTPRC, HLA-DRA, CD2"
913,bcnobffi-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bcnobffi-1.tif,,,,,"HLA-DRA, TRAC, MS4A1, IL7R, CD8A"
914,bdbjdgmg-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bdbjdgmg-1.tif,,,,,"PTGDS, IL3RA, TCL1A, MS4A6A, BCL2L11"
915,bdbmfinf-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bdbmfinf-1.tif,,,,,"PTPRC, CD69, HLA-DRA, BASP1, CCR7"
916,beceadln-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/beceadln-1.tif,,,,,"VIM, PTPRC, AIF1, HLA-DRA, HAVCR2"
917,becenggc-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/becenggc-1.tif,,,,,"HLA-DRA, VIM, GZMB, PTGDS, TNFRSF9"
918,becpgblm-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/becpgblm-1.tif,,,,,"VIM, ADAMTS1, GZMB, PCNA, CD8A"
919,bfobemfh-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bfobemfh-1.tif,,,,,"HLA-DRA, CXCL10, VIM, CXCL9, CD8A"
920,bfpllole-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bfpllole-1.tif,,,,,"TCL1A, CCL5, PLD4, LILRB2, CD2"
921,bhbomnia-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bhbomnia-1.tif,,,,,"HLA-DRA, CD3E, CXCL10, GZMB, CD8A"
922,bigkknpm-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bigkknpm-1.tif,,,,,"GZMB, MPEG1, HLA-DRA, SPIB, MS4A6A"
923,biiogjpi-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/biiogjpi-1.tif,,,,,"PTGDS, GZMB, TCL1A, HLA-DRA, PTPRC"
924,biippioj-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/biippioj-1.tif,,,,,"PTGDS, LAMP3, GZMB, IL3RA, CD83"
925,bjbbibjl-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bjbbibjl-1.tif,,,,,"VIM, CD8A, FCGR1A, HLA-DRA, HAVCR2"
926,bjcpdceg-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bjcpdceg-1.tif,,,,,"HLA-DRA, CCL5, CD8A, PRF1, PTPRC"
927,bnnjiimf-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/bnnjiimf-1.tif,,,,,"GZMB, HLA-DRA, SELL, GPR183, PTGDS"
928,caefibjb-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/caefibjb-1.tif,,,,,"CD8A, CD2, SLAMF7, HLA-DRB1, TRAC"
929,cajlipdl-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/cajlipdl-1.tif,,,,,"PTPRC, CD8A, GZMK, HAVCR2, PRF1"
930,cakbafap-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/cakbafap-1.tif,,,,,"CD8A, VIM, LAG3, CD2, PRF1"
931,ccendpad-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ccendpad-1.tif,,,,,"CD2, VIM, GZMK, GZMA, PRF1"
932,ccibhfkl-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ccibhfkl-1.tif,,,,,"VIM, NKG7, HLA-DRB1, CXCL6, BCL2L11"
933,cehfkbbc-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/cehfkbbc-1.tif,,,,,"VIM, HLA-DRA, GZMB, MS4A6A, CXCR4"
934,cffmdhnm-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/cffmdhnm-1.tif,,,,,"HLA-DRA, PTPRC, GZMB, VIM, PECAM1"
935,chjeppml-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/chjeppml-1.tif,,,,,"GZMB, GPR183, CXCR4, MPEG1, LILRA4"
936,cicgbfei-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/cicgbfei-1.tif,,,,,"HLA-DRA, VIM, CXCR4, GZMB, GPR183"
937,clddjnph-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/clddjnph-1.tif,,,,,"MPEG1, LILRA4, PECAM1, MS4A6A, CDH1"
938,cmmeadjl-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/cmmeadjl-1.tif,,,,,"HLA-DRA, NKG7, VIM, CCL5, CD8A"
939,cnjgneof-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/cnjgneof-1.tif,,,,,"PTPRC, CD8A, CCL5, CD2, HAVCR2"
940,cpnokamg-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/cpnokamg-1.tif,,,,,"VIM, CCL5, GZMA, GZMB, PTPRC"
941,ddakflpo-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ddakflpo-1.tif,,,,,"GZMB, SLAMF7, HLA-DRA, CXCR4, VIM"
942,ddlhcned-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ddlhcned-1.tif,,,,,"CCL5, CD8A, HLA-DRA, HLA-DRB1, FCGR3A"
943,debbepon-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/debbepon-1.tif,,,,,"VIM, HLA-DRA, CXCL10, ERBB2, PECAM1"
944,dfchdpkk-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/dfchdpkk-1.tif,,,,,"CD3E, CD8A, VIM, PCNA, CD68"
945,dfefhjno-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/dfefhjno-1.tif,,,,,"PCNA, VIM, ADGRE1, HLA-DRB1, BCL2L11"
946,dgoaafkj-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/dgoaafkj-1.tif,,,,,"VIM, KRT8, CD8A, CD68, NKG7"
947,didolpif-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/didolpif-1.tif,,,,,"PTPRC, FCGR3B, PTEN, FCGR3A, CD2"
948,dienlemg-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/dienlemg-1.tif,,,,,"HLA-DRA, CD8A, VIM, PCNA, CCL5"
949,djckmnkg-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/djckmnkg-1.tif,,,,,"CTLA4, CXCL10, GZMB, HLA-DRA, CXCL9"
950,djifckop-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/djifckop-1.tif,,,,,"VIM, CD8A, TRAC, CD3E, PTPRC"
951,dlfkolif-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/dlfkolif-1.tif,,,,,"VIM, FGL2, HLA-DRA, CXCL9, MS4A6A"
952,dmiehakp-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/dmiehakp-1.tif,,,,,"HLA-DRA, CD8A, CD3E, VIM, NKG7"
953,dooimmbn-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/dooimmbn-1.tif,,,,,"CD2, HLA-DRA, VIM, PTPRC, CXCR4"
954,dpbdnoke-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/dpbdnoke-1.tif,,,,,"VIM, HAVCR2, CD8A, GZMA, CD2"
955,dpfphkap-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/dpfphkap-1.tif,,,,,"PTPRC, CTLA4, VIM, HLA-DRA, FCGR3A"
956,ebcabipa-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ebcabipa-1.tif,,,,,"PRDM1, VIM, GZMB, GPR183, TCF4"
957,eddgkgli-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/eddgkgli-1.tif,,,,,"CCL5, PTPRC, TCF4, ACTG2, PTEN"
958,ednkdhlc-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ednkdhlc-1.tif,,,,,"GPR183, VIM, SLAMF7, HLA-DRA, PECAM1"
959,edojekoi-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/edojekoi-1.tif,,,,,"VIM, PRF1, GZMB, LAG3, GNLY"
960,eedojnad-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/eedojnad-1.tif,,,,,"VIM, HLA-DRA, PTGDS, GZMB, PLD4"
961,eiolpbnm-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/eiolpbnm-1.tif,,,,,"CD68, IL3RA, LILRA4, IL7R, PTPRC"
962,eklihedi-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/eklihedi-1.tif,,,,,"HLA-DRA, CD8A, VIM, GZMA, CCL5"
963,ekpiaime-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ekpiaime-1.tif,,,,,"VIM, HLA-DRA, CD8A, TRAC, GZMK"
964,enlfkkdb-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/enlfkkdb-1.tif,,,,,"GZMB, VIM, IRF8, CD4, SNCA"
965,epokfpaf-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/epokfpaf-1.tif,,,,,"PTGDS, HLA-DRB1, GZMB, KCNMA1, VIM"
966,epphcjci-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/epphcjci-1.tif,,,,,"VIM, CFHR3, IL7R, GZMB, LILRA4"
967,fcaacdee-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/fcaacdee-1.tif,,,,,"HAVCR2, HLA-DRA, CD8A, CD3E, LAG3"
968,fcffkold-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/fcffkold-1.tif,,,,,"VIM, HLA-DRA, CXCL6, CTSG, CD3D"
969,fdmnmgjk-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/fdmnmgjk-1.tif,,,,,"GZMB, IL3RA, CLECL1, PTPRC, MPEG1"
970,ffnonadm-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ffnonadm-1.tif,,,,,"VIM, PECAM1, CD247, HLA-DRA, CD163"
971,fgpcobic-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/fgpcobic-1.tif,,,,,"MPEG1, C1orf162, PTPRC, PTEN, IRF8"
972,fjgipbld-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/fjgipbld-1.tif,,,,,"VIM, HLA-DRA, HAVCR2, LAG3, GATA3"
973,gdgaonnb-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/gdgaonnb-1.tif,,,,,"MZB1, HLA-DRA, TENT5C, VIM, TOP2A"
974,gfmnaced-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/gfmnaced-1.tif,,,,,"GZMB, VIM, KRT5, GPR183, CXCR4"
975,hbkglncm-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/hbkglncm-1.tif,,,,,"VIM, ERBB2, PRF1, AIF1, UBE2C"
976,hfifldna-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/hfifldna-1.tif,,,,,"VIM, FAS, HLA-DRA, CXCL6, MYC"
977,hgalooga-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/hgalooga-1.tif,,,,,"GZMB, PTGDS, IRF8, HLA-DRA, VIM"
978,hmajaagb-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/hmajaagb-1.tif,,,,,"VIM, ACTA2, VCAN, COL5A2, FBN1"
979,hpilgoii-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/hpilgoii-1.tif,,,,,"IL3RA, IRF8, CAVIN2, PTEN, CXCR4"
980,icjjlcpe-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/icjjlcpe-1.tif,,,,,"VIM, GZMB, CD247, HLA-DRA, IL2RA"
981,ifhoppog-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ifhoppog-1.tif,,,,,"HLA-DRA, GZMB, PTGDS, MS4A6A, CXCR4"
982,ikmfcnln-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ikmfcnln-1.tif,,,,,"VIM, HLA-DRA, MS4A6A, GZMB, PRDM1"
983,ipfllidl-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ipfllidl-1.tif,,,,,"VIM, HLA-DRA, CD68, HLA-DRB1, FCGR3A"
984,jcojghpk-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/jcojghpk-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, FGL2, MZB1"
985,jdkgbkmh-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/jdkgbkmh-1.tif,,,,,"HLA-DRA, MPEG1, PECAM1, VIM, IRF8"
986,jeinhnpi-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/jeinhnpi-1.tif,,,,,"ITGAX, PTPRC, MDM2, KLRD1, GNLY"
987,jhcclohe-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/jhcclohe-1.tif,,,,,"IL2RA, HLA-DRA, VIM, ITGAX, CD4"
988,jjgipefg-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/jjgipefg-1.tif,,,,,"PTPRC, GZMB, CTLA4, VIM, IRF8"
989,jlcpokie-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/jlcpokie-1.tif,,,,,"TNC, VIM, HAVCR2, PTGDS, PTEN"
990,jmeenkpa-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/jmeenkpa-1.tif,,,,,"GZMB, IRF8, HLA-DRA, PTGDS, GPR183"
991,jmphfdlg-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/jmphfdlg-1.tif,,,,,"GLIPR1, GEM, GZMB, TNC, CCL5"
992,khhegmmm-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/khhegmmm-1.tif,,,,,"VIM, HLA-DRA, CD3D, MDM2, NKG7"
993,klndfcdd-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/klndfcdd-1.tif,,,,,"VIM, HLA-DRA, FCGR3B, CD8A, HLA-DRB1"
994,koobhpfm-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/koobhpfm-1.tif,,,,,"PTPRC, HLA-DRA, IL7R, FCGR3B, CXCR4"
995,lgnpmlcg-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/lgnpmlcg-1.tif,,,,,"VIM, CCL5, PTPRC, HLA-DRA, CXCR4"
996,lnfijceo-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/lnfijceo-1.tif,,,,,"HLA-DRA, CAVIN1, PECAM1, GZMB, FCGR1A"
997,mleiaafh-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/mleiaafh-1.tif,,,,,"VIM, HLA-DRA, CD68, MEF2C, HLA-DRB1"
998,nepkmaca-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/nepkmaca-1.tif,,,,,"VIM, HLA-DRA, CD2, FCGR3A, BCL2"
999,noajoiej-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/noajoiej-1.tif,,,,,"ACTA2, PDGFRB, VIM, FCGR3A, HLA-DRA"
1000,ohooeimf-1,GranzymeB,/data/yzy21/yy/aaran/out/crops/GranzymeB/ohooeimf-1.tif,,,,,"VIM, CCL19, C7, ADAMTS1"
1001,acgablem-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/acgablem-1.tif,,,,,"CCL5, ACTG2, SEMA3C, CD8A, CD2"
1002,adebhleb-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/adebhleb-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, FGL2, HLA-DRB1"
1003,afmnnlid-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/afmnnlid-1.tif,,,,,"VIM, HLA-DRA, HLA-DRB1, MET, PPP1R1A"
1004,aijjoddh-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/aijjoddh-1.tif,,,,,"HLA-DRA, FCGR3A, FCGR3B, CD68, VIM"
1005,amoeflnp-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/amoeflnp-1.tif,,,,,"MS4A1, HLA-DRA, VIM, PTPRC, IL2RA"
1006,anhbplhk-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/anhbplhk-1.tif,,,,,"MS4A1, HLA-DRA, VIM, CXCR4, IRF8"
1007,apdjehjo-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/apdjehjo-1.tif,,,,,"HLA-DRA, PTPRC, CD83, CXCR4, HLA-DRB1"
1008,apemipob-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/apemipob-1.tif,,,,,"MS4A1, VSIG4, HLA-DRA, PTPRC, CXCR4"
1009,apphiana-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/apphiana-1.tif,,,,,"VIM, HLA-DRA, MDM2, CD163, SLAMF7"
1010,baedokpf-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/baedokpf-1.tif,,,,,"FGL2, HLA-DRA, FCGR3A, PTPRC, MS4A6A"
1011,bbfkhbmg-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/bbfkhbmg-1.tif,,,,,"VIM, HLA-DRB1, CCL5, CD163, TIGIT"
1012,bebmkfio-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/bebmkfio-1.tif,,,,,"HLA-DRA, FCGR3A, VIM, CD163, FCGR3B"
1013,bgighkdc-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/bgighkdc-1.tif,,,,,"TENT5C, VIM, FCGR3A, BCL2L11, PRDM1"
1014,blilbpdd-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/blilbpdd-1.tif,,,,,"HLA-DRA, CD68, FCGR3A, VIM, PECAM1"
1015,bpophpbb-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/bpophpbb-1.tif,,,,,"HLA-DRA, VIM, CD68, FCGR3A, HLA-DRB1"
1016,caneemop-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/caneemop-1.tif,,,,,"MS4A1, HLA-DRA, CXCR4, CD79A, MDM2"
1017,cdleegnm-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/cdleegnm-1.tif,,,,,"HLA-DRA, FCGR3A, FCGR3B, VIM, VSIG4"
1018,cdpojnmk-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/cdpojnmk-1.tif,,,,,"VIM, HLA-DRA, CXCL10, CD8A, CCL5"
1019,cghmkkpp-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/cghmkkpp-1.tif,,,,,"HLA-DRA, VIM, HLA-DRB1, FGL2, PTPRC"
1020,chllcleh-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/chllcleh-1.tif,,,,,"VIM, CTLA4, PRDM1, HLA-DRA, CCL5"
1021,cmeanngj-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/cmeanngj-1.tif,,,,,"VIM, PECAM1, PTEN, CD3D, CAV1"
1022,coofbmpl-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/coofbmpl-1.tif,,,,,"HLA-DRA, VIM, HLA-DRB1, SLAMF7, MPEG1"
1023,cpfblhbp-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/cpfblhbp-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, CXCL6, CD4"
1024,cpmeinod-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/cpmeinod-1.tif,,,,,"VIM, HLA-DRA, CXCL6, FGL2, MS4A6A"
1025,dciocbnc-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/dciocbnc-1.tif,,,,,"VIM, MS4A1, HLA-DRA, CYP4B1, GEM"
1026,ddhiaekp-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/ddhiaekp-1.tif,,,,,"VIM, CD8A, CXCL6, MYLK, ACTA2"
1027,ddhmphne-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/ddhmphne-1.tif,,,,,"VIM, HLA-DRA, GZMA, MKI67, CD3D"
1028,degnaacm-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/degnaacm-1.tif,,,,,"HLA-DRA, VIM, C1orf162, FCGR3A, MS4A6A"
1029,dephgjlj-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/dephgjlj-1.tif,,,,,"HLA-DRA, C1orf162, FGL2, VIM, IRF8"
1030,dfhphoae-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/dfhphoae-1.tif,,,,,"HLA-DRA, HLA-DRB1, VIM, MPEG1, IRF8"
1031,dlbejcdj-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/dlbejcdj-1.tif,,,,,"HLA-DRA, VIM, CD8A, HLA-DRB1, CCL5"
1032,dleelnhb-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/dleelnhb-1.tif,,,,,"CXCL10, VIM, HLA-DRA, MKI67, FCGR3A"
1033,dmbapfji-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/dmbapfji-1.tif,,,,,"VIM, HLA-DRA, HLA-DRB1, C1orf162, VCAN"
1034,dmfaknma-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/dmfaknma-1.tif,,,,,"VIM, HLA-DRA, HLA-DRB1, FCGR3A, IGF1"
1035,dpaclpoi-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/dpaclpoi-1.tif,,,,,"VIM, HLA-DRA, CXCL10, MS4A6A, ADGRL4"
1036,egfocfpl-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/egfocfpl-1.tif,,,,,"HLA-DRA, PTPRC, VIM, MS4A6A, C1orf162"
1037,eknomeac-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/eknomeac-1.tif,,,,,"HLA-DRA, BASP1, FCGR3A, CXCL9, VIM"
1038,enfifhke-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/enfifhke-1.tif,,,,,"HLA-DRA, PTPRC, MCEMP1, DST, CRISPLD2"
1039,fafbfbbn-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/fafbfbbn-1.tif,,,,,"HLA-DRA, PRDM1, VIM, VSIR, TCL1A"
1040,fcckjgej-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/fcckjgej-1.tif,,,,,"VIM, HLA-DRA, KRT8, PCNA, IL2RA"
1041,fcpcebpk-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/fcpcebpk-1.tif,,,,,"HLA-DRA, C1orf162, FCGR3B, TRAC, KRT18"
1042,fgeopbde-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/fgeopbde-1.tif,,,,,"VIM, HLA-DRA, PTPRC, CD8A, CD3E"
1043,fihofmio-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/fihofmio-1.tif,,,,,"HLA-DRA, ITGAX, TCF4, ADAM28, PTN"
1044,fiojapan-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/fiojapan-1.tif,,,,,"HLA-DRA, VCAN, CYTIP, CCL5, MTRNR2L11"
1045,fpdpfcop-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/fpdpfcop-1.tif,,,,,"HLA-DRA, VIM, HLA-DRB1, FCGR3A, HAVCR2"
1046,gancgmoi-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/gancgmoi-1.tif,,,,,"VIM, CD8A, GZMA, CD3E, GZMK"
1047,gbebamem-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/gbebamem-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, HLA-DRB1, C1orf162"
1048,gcejfjjk-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/gcejfjjk-1.tif,,,,,"VIM, HLA-DRA, BCL2, FCGR3A, LY86"
1049,gdiapjgo-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/gdiapjgo-1.tif,,,,,"VIM, HLA-DRA, CAVIN1, FCGR3A, KRT8"
1050,gmkejjnh-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/gmkejjnh-1.tif,,,,,"VIM, HLA-DRA, CYTIP, FCGR3A, CCL5"
1051,gpfeangl-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/gpfeangl-1.tif,,,,,"HLA-DRA, CYTIP, CD163, MS4A6A, VIM"
